Area,BHK,Bathroom,Furnishing,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
1500,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,14000000
1500,3,3,Semi-Furnished,Dwarka,2,Ready_to_move,Resale,Apartment,3524,16000000
1500,3,2,Unfurnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,17400000
1500,3,2,Unfurnished,Dwarka,1,Ready_to_move,Resale,Apartment,22222,17400000
1500,3,2,Unfurnished,Dwarka,1,Ready_to_move,Resale,Apartment,22222,17400000
1500,3,2,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,10700,16200000
1500,3,4,Unfurnished,Hauz Khas,2,Ready_to_move,Resale,Builder_Floor,18055,45000000
1500,3,3,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20833,40000000
1500,3,3,Unfurnished,Karol Bagh,2,Ready_to_move,Resale,Apartment,14092,16000000
1500,1,,Unfurnished,Lajpat Nagar,,Ready_to_move,Resale,Apartment,,13500000
1500,3,3,Semi-Furnished,Lajpat Nagar,2,Ready_to_move,New_Property,Builder_Floor,,26000000
1500,1,,Unfurnished,Lajpat Nagar,,Ready_to_move,Resale,Apartment,,13500000
1500,3,3,Semi-Furnished,Lajpat Nagar,2,Ready_to_move,New_Property,Builder_Floor,9259,26000000
1500,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,7000,26000000
1500,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,22000,31500000
1500,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,,31500000
1500,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,26666,40000000
1500,2,2,Semi-Furnished,Malviya Nagar,3,Ready_to_move,New_Property,Builder_Floor,14888,13000000
1500,3,3,Semi-Furnished,Mehrauli,1,Ready_to_move,New_Property,Apartment,8060,8400000
1500,3,3,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,15459,60000000
1500,2,2,Furnished,Okhla,2,Almost_ready,New_Property,Apartment,16466,24700000
1500,3,2,Semi-Furnished,Paschim Vihar,2,Ready_to_move,Resale,Apartment,10943,18000000
1500,3,3,Semi-Furnished,Patel Nagar,2,Ready_to_move,Resale,Builder_Floor,8421,19500000
1500,3,3,Unfurnished,Patel Nagar,1,Ready_to_move,Resale,Builder_Floor,8333,12500000
1500,3,2,Semi-Furnished,Rohini Sector 24,1,Ready_to_move,New_Property,Apartment,8000,12000000
1500,3,3,Semi-Furnished,Safdarjung Enclave,4,Ready_to_move,New_Property,Builder_Floor,25000,37500000
1500,3,2,Semi-Furnished,Saket,2,Ready_to_move,Resale,Apartment,28846,21500000
1500,3,2,Semi-Furnished,Saket,1,Ready_to_move,New_Property,Builder_Floor,28846,28500000
1500,3,3,Semi-Furnished,Saket,1,Ready_to_move,Resale,Builder_Floor,18000,27000000
1500,3,2,Semi-Furnished,Saket,1,Ready_to_move,Resale,Apartment,18055,20500000
1500,3,3,Semi-Furnished,Saket,2,Ready_to_move,Resale,Builder_Floor,12500,30000000
1500,3,3,Furnished,Sarita Vihar ,2,Ready_to_move,Resale,Apartment,,17000000
1500,4,2,Furnished,Sarita Vihar ,2,Ready_to_move,Resale,Apartment,,17800000
1500,3,2,Furnished,Sarita Vihar ,2,Ready_to_move,Resale,Apartment,,13600000
1500,3,2,Unfurnished,Sarita Vihar ,1,Ready_to_move,Resale,Apartment,15384,14000000
1500,3,2,,Sarita Vihar ,1,Ready_to_move,Resale,,,13500000
1500,3,3,Semi-Furnished,Sheikh Sarai,2,Ready_to_move,Resale,Builder_Floor,65714,22500000
1500,3,2,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,Apartment,19841,16000000
1500,3,3,Furnished,Vasundhara Enclave,2,Ready_to_move,Resale,Apartment,10000,15000000
1500,3,3,Semi-Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,Apartment,,12000000
1500,5,3,Furnished,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,20000,30000000
1501,3,2,Semi-Furnished,Karol Bagh,1,Almost_ready,Resale,Apartment,13324,20000000
1512,2,2,Unfurnished,Okhla,1,Almost_ready,New_Property,Apartment,19841,30000000
1512,2,2,Furnished,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,14550,22000000
1525,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,14200000
1530,3,3,Semi-Furnished,Patel Nagar,2,Ready_to_move,Resale,Builder_Floor,7500,26500000
1530,5,2,Furnished,Shahdara,,Ready_to_move,Resale,Builder_Floor,6667,10200000
1531,2,2,Unfurnished,Okhla,2,Almost_ready,New_Property,Apartment,16917,25900000
1540,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,14500000
1540,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,14500000
1550,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,13200000
1550,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,15800000
1550,3,2,Furnished,Dwarka,2,Ready_to_move,Resale,Apartment,3524,14200000
1550,3,3,Unfurnished,Kalkaji,2,Ready_to_move,Resale,Builder_Floor,18000,27500000
1550,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",3,Ready_to_move,Resale,Apartment,10838,19500000
1550,4,3,Semi-Furnished,Rohini,1,Ready_to_move,New_Property,Builder_Floor,5255,12500000
1550,4,3,Semi-Furnished,Rohini,1,Ready_to_move,New_Property,Builder_Floor,30556,13000000
1550,4,3,Semi-Furnished,Rohini,1,Ready_to_move,New_Property,Builder_Floor,30556,13000000
1550,3,3,Semi-Furnished,Safdarjung Enclave,1,Ready_to_move,New_Property,Builder_Floor,14818,38000000
1550,4,2,Furnished,Sarita Vihar ,2,Ready_to_move,Resale,Apartment,,17500000
1550,4,2,Furnished,Sarita Vihar ,2,Ready_to_move,Resale,Apartment,,16200000
1560,3,2,Furnished,Dwarka,2,Ready_to_move,Resale,Apartment,3524,15800000
1575,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,9259,25500000
1580,3,2,Furnished,Paschim Vihar,1,Ready_to_move,Resale,Apartment,11111,21000000
1585,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,16600000
1590,3,2,Unfurnished,"New Moti Nagar, Kirti Nagar",2,Ready_to_move,New_Property,Apartment,8889,25000000
1600,3,4,Unfurnished,Chhattarpur,1,Almost_ready,New_Property,Apartment,4138,60000000
1600,3,3,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,Builder_Floor,20938,33500000
1600,3,2,Semi-Furnished,Dilshad Garden,1,Ready_to_move,Resale,Apartment,10625,17000000
1600,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,15600000
1600,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,15600000
1600,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,15800000
1600,3,3,Unfurnished,Dwarka,1,Ready_to_move,Resale,Apartment,,16200000
1600,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,15200000
1600,4,2,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,19500000
1600,3,3,Semi-Furnished,Greater Kailash,1,Ready_to_move,New_Property,Builder_Floor,18750,30000000
1600,3,3,Semi-Furnished,Greater Kailash,1,Ready_to_move,New_Property,Builder_Floor,18750,30000000
1600,3,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,Resale,Builder_Floor,18055,27500000
1600,3,3,Unfurnished,"Kailash Colony, Greater Kailash",1,Ready_to_move,Resale,Builder_Floor,20833,22500000
1600,3,3,Semi-Furnished,Kalkaji,2,Ready_to_move,Resale,Builder_Floor,,26000000
1600,3,3,Semi-Furnished,Karol Bagh,1,Ready_to_move,New_Property,Builder_Floor,8761,24000000
1600,3,3,Unfurnished,Lajpat Nagar,2,Ready_to_move,New_Property,Builder_Floor,22000,30000000
1600,3,3,Unfurnished,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,,30000000
1600,3,3,Unfurnished,Lajpat Nagar,2,Ready_to_move,Resale,Builder_Floor,20000,26000000
1600,3,3,Unfurnished,Lajpat Nagar,2,Ready_to_move,Resale,Builder_Floor,15556,29500000
1600,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,Ready_to_move,Resale,Apartment,12500,20000000
1600,3,3,Semi-Furnished,"Narmada Apartment, Alaknanda",2,Ready_to_move,Resale,Apartment,12500,20000000
1600,3,3,Semi-Furnished,New Friends Colony,2,Ready_to_move,Resale,Apartment,15459,40000000
1600,3,3,Unfurnished,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3714,10800000
1600,3,3,Unfurnished,"New Manglapuri, Sultanpur",1,Ready_to_move,Resale,Builder_Floor,3714,10800000
1600,4,3,Semi-Furnished,Rohini Sector 24,1,Ready_to_move,New_Property,Apartment,8125,13000000
1600,3,3,Semi-Furnished,Rohini Sector 24,1,Ready_to_move,New_Property,Apartment,8438,13500000
1600,3,3,Semi-Furnished,Safdarjung Enclave,2,Ready_to_move,Resale,Builder_Floor,14818,22500000
1600,4,2,Semi-Furnished,Sarita Vihar,2,Ready_to_move,Resale,Apartment,,15800000
1600,4,2,Semi-Furnished,Sarita Vihar,1,Ready_to_move,Resale,Apartment,,15500000
1600,3,3,Semi-Furnished,Sheikh Sarai,2,Ready_to_move,New_Property,Builder_Floor,,21000000
1600,3,3,Semi-Furnished,Sheikh Sarai,1,Ready_to_move,Resale,Builder_Floor,,22500000
1600,3,4,Unfurnished,Sheikh Sarai,1,Ready_to_move,Resale,Apartment,10556,18800000
1600,3,3,Semi-Furnished,Sheikh Sarai,2,Ready_to_move,Resale,Apartment,13125,21000000
1600,3,2,Unfurnished,Vasant Kunj,1,Ready_to_move,Resale,Apartment,,23000000
1600,3,2,Semi-Furnished,Vasant Kunj,1,Ready_to_move,Resale,Apartment,20833,25000000
1600,3,2,Semi-Furnished,Vasant Kunj,2,Ready_to_move,Resale,Apartment,,18500000
1600,4,3,Unfurnished,Vasant Kunj,2,Ready_to_move,Resale,Apartment,,23500000
1600,4,3,Furnished,Vasundhara Enclave,1,Ready_to_move,Resale,Apartment,,20000000
1620,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,14900000
1620,3,3,Furnished,Paschim Vihar,1,Ready_to_move,New_Property,Builder_Floor,13889,24500000
1620,3,3,Semi-Furnished,Paschim Vihar,,Ready_to_move,New_Property,Builder_Floor,,26000000
1620,3,3,Semi-Furnished,"Punjabi Bagh Extension, Punjabi Bagh",1,Ready_to_move,New_Property,Builder_Floor,11905,29000000
1640,3,3,Unfurnished,Punjabi Bagh West,1,Ready_to_move,Resale,Apartment,,12000000
1646,3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,Apartment,12151,20000000
1650,3,3,Unfurnished,Chittaranjan Park,5,Ready_to_move,New_Property,Builder_Floor,6878,35000000
1650,3,3,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,18000000
1650,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,15500000
1650,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,,30000000
1650,3,3,Semi-Furnished,Safdarjung Enclave,1,Ready_to_move,New_Property,Builder_Floor,14818,35000000
1650,4,3,Furnished,Shahdara,1,Almost_ready,New_Property,Apartment,3901,14000000
1650,4,3,Furnished,Shahdara,1,Almost_ready,New_Property,Apartment,6667,14000000
1650,3,3,Semi-Furnished,Sheikh Sarai,1,Ready_to_move,Resale,Builder_Floor,15882,22500000
1674,3,3,Unfurnished,Saket,1,Ready_to_move,Resale,Builder_Floor,6944,45000000
1675,3,3,Semi-Furnished,Lajpat Nagar,2,Ready_to_move,New_Property,Builder_Floor,18507,31000000
1675,4,3,Furnished,Mehrauli,2,Ready_to_move,Resale,Builder_Floor,8060,13500000
1680,4,5,Semi-Furnished,Patel Nagar,1,Ready_to_move,Resale,Builder_Floor,23840,20000000
1700,3,3,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,Builder_Floor,20938,47500000
1700,3,4,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,17619,40000000
1700,3,3,Unfurnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,17906,34000000
1700,3,2,Furnished,Dilshad Garden,1,Ready_to_move,Resale,Apartment,9200,17000000
1700,3,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,17200000
1700,3,2,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,10700,16500000
1700,4,3,Unfurnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,20500000
1700,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,17200000
1700,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,24718,17200000
1700,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,24718,17200000
1700,3,4,Unfurnished,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,,45000000
1700,3,3,Semi-Furnished,Hauz Khas,1,Ready_to_move,Resale,Apartment,25000,36500000
1700,3,3,Furnished,Lajpat Nagar,2,Ready_to_move,Resale,Builder_Floor,20000,19000000
1700,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,16176,27500000
1700,3,3,Unfurnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,15556,28000000
1700,4,3,Unfurnished,Laxmi Nagar,2,Ready_to_move,New_Property,Builder_Floor,32000,11500000
1700,3,3,Unfurnished,Malviya Nagar,2,Ready_to_move,New_Property,Builder_Floor,21429,30000000
1700,3,3,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,120000,38500000
1700,3,3,Semi-Furnished,"New Manglapuri, Sultanpur",1,Ready_to_move,New_Property,Apartment,3714,8500000
1700,3,3,Semi-Furnished,Punjabi Bagh,2,Ready_to_move,Resale,Builder_Floor,,23000000
1700,4,5,Unfurnished,Safdarjung Enclave,2,Ready_to_move,Resale,Builder_Floor,14818,52500000
1700,3,3,Semi-Furnished,Saket,2,Ready_to_move,New_Property,Builder_Floor,18000,29000000
1700,4,3,Semi-Furnished,Saket,2,Ready_to_move,Resale,Builder_Floor,21071,29500000
1700,3,3,Semi-Furnished,Saket,2,Ready_to_move,Resale,Builder_Floor,17647,30000000
1700,3,3,Unfurnished,"Savitri Nagar Village, Sheikh Sarai",2,Ready_to_move,Resale,Builder_Floor,,8000000
1700,3,2,Semi-Furnished,Vasant Kunj,2,Ready_to_move,Resale,Builder_Floor,21818,31000000
1710,3,3,Semi-Furnished,Lajpat Nagar,4,Ready_to_move,New_Property,Builder_Floor,,26000000
1710,3,3,Semi-Furnished,Lajpat Nagar,4,Ready_to_move,New_Property,Builder_Floor,,26000000
1710,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,,30000000
1710,3,3,Semi-Furnished,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,,24800000
1710,3,3,Unfurnished,Paschim Vihar,1,Ready_to_move,Resale,Builder_Floor,,22000000
1750,3,3,Semi-Furnished,Chhattarpur,1,Ready_to_move,New_Property,Builder_Floor,4138,6500000
1750,3,3,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,17200000
1750,3,3,Unfurnished,Hauz Khas,2,Ready_to_move,Resale,Builder_Floor,170000,35000000
1750,3,2,Furnished,"PNB Employees Apartment, Aashirwaad Chowk, Dwarka",1,Ready_to_move,Resale,Apartment,10700,14900000
1750,4,4,Unfurnished,Vasant Kunj,1,Ready_to_move,New_Property,Apartment,20833,29000000
1750,4,4,Unfurnished,Vasant Kunj,1,Ready_to_move,New_Property,Apartment,6667,29000000
1753,3,3,Unfurnished,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,Apartment,10838,19000000
1775,3,3,Semi-Furnished,Karol Bagh,1,Almost_ready,New_Property,Apartment,14366,25500000
1775,3,3,Semi-Furnished,Karol Bagh,1,Almost_ready,New_Property,Apartment,14366,25500000
1775,3,3,Semi-Furnished,Karol Bagh,1,Almost_ready,New_Property,Apartment,14366,25500000
1782,3,3,Semi-Furnished,Patel Nagar,1,Ready_to_move,Resale,Apartment,8418,15000000
1800,3,3,Furnished,Alaknanda,2,Ready_to_move,New_Property,Apartment,,20000000
1800,3,3,Furnished,Alaknanda,2,Ready_to_move,New_Property,Apartment,,20000000
1800,3,3,Semi-Furnished,Alaknanda,2,Ready_to_move,Resale,Apartment,,22500000
1800,3,3,Semi-Furnished,Alaknanda,2,Ready_to_move,Resale,Apartment,,22500000
1800,4,2,Semi-Furnished,Alaknanda,1,Ready_to_move,Resale,Apartment,,21500000
1800,4,2,Semi-Furnished,Alaknanda,1,Ready_to_move,Resale,Apartment,,21500000
1800,3,4,Semi-Furnished,Chhattarpur,2,Almost_ready,New_Property,Apartment,,63000000
1800,4,4,Semi-Furnished,Chhattarpur,1,Ready_to_move,Resale,Builder_Floor,,12500000
1800,4,4,Semi-Furnished,Chhattarpur,1,Ready_to_move,New_Property,Builder_Floor,,8500000
1800,4,4,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,Builder_Floor,6878,40000000
1800,3,3,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,Resale,Builder_Floor,6878,29000000
1800,3,3,Semi-Furnished,Dilshad Garden,1,Ready_to_move,New_Property,Builder_Floor,8333,15000000
1800,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,14800000
1800,4,3,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,19200000
1800,4,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,16500000
1800,4,3,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,16500000
1800,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,15500000
1800,3,3,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,24166,43500000
1800,4,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,30000,80000000
1800,3,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,18055,47000000
1800,3,3,Semi-Furnished,Kalkaji,2,Ready_to_move,Resale,Builder_Floor,,14000000
1800,2,2,Furnished,Kalkaji,1,Ready_to_move,Resale,Builder_Floor,,21000000
1800,3,3,Semi-Furnished,Kalkaji,1,Ready_to_move,Resale,Builder_Floor,12916,26000000
1800,3,3,Semi-Furnished,Lajpat Nagar,2,Almost_ready,New_Property,Builder_Floor,18507,35000000
1800,3,3,Unfurnished,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,7000,28500000
1800,3,3,Unfurnished,Lajpat Nagar,1,Ready_to_move,Resale,Apartment,183333,24500000
1800,4,4,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,120000,65000000
1800,4,3,Furnished,"Panchsheel Vihar, Sheikh Sarai",2,Ready_to_move,New_Property,Builder_Floor,65714,5500000
1800,4,3,Unfurnished,Paschim Vihar,2,Ready_to_move,Resale,Builder_Floor,14722,23100000
1800,3,2,Unfurnished,Paschim Vihar,1,Ready_to_move,Resale,Builder_Floor,14722,26500000
1800,3,3,Semi-Furnished,Patel Nagar,2,Ready_to_move,Resale,Builder_Floor,8421,27000000
1800,3,3,Furnished,Patel Nagar,3,Ready_to_move,Resale,Apartment,27778,50000000
1800,3,3,Unfurnished,Patel Nagar,3,Ready_to_move,Resale,Builder_Floor,11722,21100000
1800,3,3,Unfurnished,Patel Nagar,1,Ready_to_move,Resale,Apartment,13333,24000000
1800,3,3,Semi-Furnished,Punjabi Bagh,2,Ready_to_move,New_Property,Builder_Floor,11905,27500000
1800,3,3,Furnished,Punjabi Bagh East,1,Ready_to_move,Resale,Builder_Floor,15278,27500000
1800,4,4,Unfurnished,Punjabi Bagh West,2,Almost_ready,New_Property,Builder_Floor,,45500000
1800,3,3,Semi-Furnished,Safdarjung Enclave,,Ready_to_move,New_Property,Builder_Floor,,37500000
1800,4,4,Semi-Furnished,Safdarjung Enclave,2,Ready_to_move,New_Property,Builder_Floor,25000,87500000
1800,4,4,Semi-Furnished,Saket,1,Ready_to_move,Resale,Builder_Floor,6944,12500000
1800,3,3,Unfurnished,Saket,1,Ready_to_move,New_Property,Builder_Floor,18055,32500000
1800,3,3,Semi-Furnished,Saket,2,Ready_to_move,Resale,Apartment,28846,23000000
1800,4,2,Furnished,Shahdara,,Ready_to_move,Resale,Builder_Floor,9722,17500000
1800,4,3,Furnished,Shahdara,,Ready_to_move,Resale,Builder_Floor,19444,35000000
1800,3,4,Semi-Furnished,Sheikh Sarai,2,Ready_to_move,Resale,Apartment,10556,19000000
1800,4,4,Furnished,Sidharth Enclave,2,Ready_to_move,New_Property,Apartment,6667,12000000
1800,4,3,Semi-Furnished,Vasant Vihar,2,Ready_to_move,Resale,Builder_Floor,30556,55000000
1800,4,3,Semi-Furnished,Vasant Vihar,2,Ready_to_move,Resale,Builder_Floor,30556,55000000
1815,3,3,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,17906,32500000
1818,3,3,Unfurnished,Paschim Vihar,1,Ready_to_move,Resale,Builder_Floor,,22000000
1850,3,3,Unfurnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,20270,37500000
1850,3,2,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,15500000
1850,3,4,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,24000000
1900,3,4,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,Builder_Floor,6878,28500000
1900,3,3,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,25000000
1900,4,4,Semi-Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,30000000
1900,3,3,Semi-Furnished,Patel Nagar,1,Almost_ready,New_Property,Apartment,7500,55300000
1912,3,3,Semi-Furnished,Karol Bagh,1,Almost_ready,New_Property,Apartment,14382,27500000
1980,3,4,Unfurnished,Hauz Khas,1,Almost_ready,New_Property,Apartment,17677,35000000
2000,4,3,Furnished,Dwarka,1,Ready_to_move,Resale,Apartment,,31500000
2000,3,3,Unfurnished,Hauz Khas,2,Ready_to_move,Resale,Apartment,30000,37500000
2000,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,Resale,Builder_Floor,20930,38000000
2000,4,4,Semi-Furnished,Karol Bagh,1,Almost_ready,New_Property,Apartment,14776,39700000
2000,4,4,Semi-Furnished,Malviya Nagar,2,Ready_to_move,New_Property,Builder_Floor,14888,36000000
2000,4,4,Semi-Furnished,New Friends Colony,3,Ready_to_move,New_Property,Builder_Floor,15459,70000000
2000,3,3,Semi-Furnished,Patel Nagar,1,Ready_to_move,Resale,Apartment,23840,37500000
2000,4,4,Semi-Furnished,Patel Nagar,3,Ready_to_move,Resale,Builder_Floor,7500,15000000
2000,4,3,Semi-Furnished,Saket,1,Ready_to_move,Resale,Apartment,12500,25000000
2000,4,4,Semi-Furnished,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,Builder_Floor,5556,27500000
2000,3,3,Unfurnished,Vasant Kunj,1,Ready_to_move,Resale,Apartment,15500,31000000
2000,4,4,Unfurnished,Vasant Kunj,2,Ready_to_move,Resale,Apartment,,36500000
2000,4,2,Furnished,Vasant Kunj,1,Ready_to_move,New_Property,Apartment,14358,40000000
2022,3,3,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,18793,38000000
2025,4,3,Furnished,Saket,2,Ready_to_move,Resale,Builder_Floor,6944,30500000
2035,4,4,Unfurnished,Safdarjung Enclave,2,Ready_to_move,New_Property,Builder_Floor,14818,65000000
2050,3,3,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,30000,71000000
2050,4,4,Semi-Furnished,Malviya Nagar,2,Ready_to_move,New_Property,Builder_Floor,,62500000
2050,4,4,Semi-Furnished,Saket,1,Ready_to_move,New_Property,Builder_Floor,28846,47500000
2050,4,4,Semi-Furnished,Saket,2,Ready_to_move,New_Property,Apartment,17647,52100000
2065,3,4,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,20581,42500000
2066,4,4,Unfurnished,Hauz Khas,2,Almost_ready,New_Property,Builder_Floor,30000,60000000
2070,3,3,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,15459,37500000
2077.4327,1,1,Unfurnished,Narela,1,Ready_to_move,Resale,Builder_Floor,5051,1000000
2090,3,4,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,21052,44000000
2097,3,3,Unfurnished,Chittaranjan Park,,Ready_to_move,Resale,Builder_Floor,,29000000
2100,3,4,Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,16333,34300000
2100,3,3,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,17619,37000000
2100,4,5,Semi-Furnished,Hauz Khas,1,Ready_to_move,New_Property,Builder_Floor,17677,56000000
2100,4,5,Semi-Furnished,New Friends Colony,2,Ready_to_move,New_Property,Builder_Floor,15459,56000000
2100,3,3,Semi-Furnished,Punjabi Bagh,1,Ready_to_move,Resale,Builder_Floor,11905,25000000
2100,4,4,Semi-Furnished,Safdarjung Enclave,3,Ready_to_move,New_Property,Builder_Floor,25000,55000000
2100,4,3,Furnished,Saket,1,Ready_to_move,Resale,Apartment,14074,25500000
2100,3,4,Semi-Furnished,Saket,2,Ready_to_move,Resale,Builder_Floor,14705,25000000
2105,3,3,Unfurnished,Commonwealth Games Village,3,Ready_to_move,Resale,Apartment,20558,42100000
2105,3,3,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,17197,36200000
2107,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Apartment,20930,51100000
2125,3,3,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,17176,36500000
2126,3,3,Semi-Furnished,Commonwealth Games Village,2,Ready_to_move,Resale,Apartment,18344,39000000
2150,4,4,Unfurnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20930,45000000
2152.78,3,3,Furnished,Paschim Vihar,2,Ready_to_move,New_Property,Builder_Floor,14722,30000000
2160,4,3,Unfurnished,Dwarka,1,Ready_to_move,Resale,Apartment,3524,21000000
2160,4,4,Furnished,Rohini,1,Ready_to_move,New_Property,Builder_Floor,9722,21000000
2160,3,3,Furnished,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,30093,65000000
2170,4,4,Unfurnished,Rohini,2,Ready_to_move,New_Property,Builder_Floor,5255,22000000
2175,4,4,Unfurnished,"New Moti Nagar, Kirti Nagar",1,Ready_to_move,Resale,Apartment,8889,44000000
2177,4,5,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20833,51000000
2200,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,,47500000
2200,4,4,Semi-Furnished,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20000,47500000
